datetime,Adj_Close,Close,High,Low,Open,Volume,Symbol
2015-09-16,29.1025,29.1025,29.135,28.86,29.0625,148694000,AAPL
2015-09-15,29.07,29.07,29.1325,28.605,28.9825,173364800,AAPL
2015-09-14,28.8275,28.8275,29.2225,28.715,29.145,233453600,AAPL
2015-09-11,28.5525,28.5525,28.5525,27.94,27.9475,199662000,AAPL
2015-09-10,28.1425,28.1425,28.32,27.475,27.5675,251571200,AAPL
2015-09-09,27.5375,27.5375,28.505,27.4425,28.44,340043200,AAPL
2015-09-08,28.0775,28.0775,28.14,27.58,27.9375,219374400,AAPL
2015-09-04,27.3175,27.3175,27.6125,27.1275,27.2425,199985200,AAPL
2015-09-03,27.5925,27.5925,28.195,27.51,28.1225,212935600,AAPL
2015-09-02,28.085,28.085,28.085,27.2825,27.5575,247555200,AAPL
2015-09-01,26.93,26.93,27.97,26.84,27.5375,307383600,AAPL
2015-08-31,28.19,28.19,28.6325,28.0,28.0075,224917200,AAPL
2015-08-28,28.3225,28.3225,28.3275,27.885,28.0425,212657600,AAPL
2015-08-27,28.23,28.23,28.31,27.505,28.0575,338464400,AAPL
2015-08-26,27.4225,27.4225,27.4725,26.2625,26.7725,387098400,AAPL
2015-08-25,25.935,25.935,27.7775,25.875,27.7775,414406400,AAPL
2015-08-24,25.78,25.78,27.2,23.0,23.7175,648825200,AAPL
2015-08-21,26.44,26.44,27.975,26.4125,27.6075,513102000,AAPL
2015-08-20,28.1625,28.1625,28.5875,27.9075,28.52,274006400,AAPL
2015-08-19,28.7525,28.7525,29.13,28.67,29.025,193146000,AAPL
2015-08-18,29.125,29.125,29.36,29.0025,29.1075,138242800,AAPL
2015-08-17,29.29,29.29,29.4125,28.875,29.01,163538800,AAPL
2015-08-14,28.99,28.99,29.0775,28.5025,28.58,171718000,AAPL
2015-08-13,28.7875,28.7875,29.1,28.635,29.01,194143200,AAPL
2015-08-12,28.81,28.81,28.855,27.4075,28.1325,404870000,AAPL
2015-08-11,28.3725,28.3725,29.545,28.3325,29.4525,388331200,AAPL
2015-08-10,29.93,29.93,29.9975,29.1325,29.1325,219806400,AAPL
2015-08-07,28.88,28.88,29.0625,28.625,28.645,154681600,AAPL
2015-08-06,28.7825,28.7825,29.125,28.53,28.9925,211612000,AAPL
2015-08-05,28.85,28.85,29.36,28.025,28.2375,397250400,AAPL
2015-08-04,28.66,28.66,29.425,28.3125,29.355,496554400,AAPL
2015-08-03,29.61,29.61,30.6425,29.38,30.375,279904000,AAPL
2015-07-31,30.325,30.325,30.66,30.2275,30.65,171540000,AAPL
2015-07-30,30.5925,30.5925,30.6425,30.4275,30.58,134513200,AAPL
2015-07-29,30.7475,30.7475,30.875,30.5675,30.7875,148046800,AAPL
2015-07-28,30.845,30.845,30.9775,30.6375,30.845,134472400,AAPL
2015-07-27,30.6925,30.6925,30.9025,30.53,30.7725,177822000,AAPL
2015-07-24,31.125,31.125,31.435,30.975,31.33,168649200,AAPL
2015-07-23,31.29,31.29,31.7725,31.265,31.55,203998000,AAPL
2015-07-22,31.305,31.305,31.375,30.4975,30.4975,461802400,AAPL
2015-07-21,32.6875,32.6875,33.23,32.58,33.2125,307025600,AAPL
2015-07-20,33.0175,33.0175,33.2425,32.675,32.7425,235600800,AAPL
2015-07-17,32.405,32.405,32.405,32.0775,32.27,184658800,AAPL
2015-07-16,32.1275,32.1275,32.1425,31.8375,31.935,144889600,AAPL
2015-07-15,31.705,31.705,31.7875,31.395,31.43,134596800,AAPL
2015-07-14,31.4025,31.4025,31.5925,31.26,31.51,127072400,AAPL
2015-07-13,31.415,31.415,31.44,31.08,31.2575,165762000,AAPL
2015-07-10,30.82,30.82,30.9625,30.3025,30.485,245418000,AAPL
2015-07-09,30.0175,30.0175,31.015,29.805,30.9625,314380000,AAPL
2015-07-08,30.6425,30.6425,31.16,30.635,31.12,243046400,AAPL
2015-07-07,31.4225,31.4225,31.5375,30.9425,31.4725,187787200,AAPL
2015-07-06,31.5,31.5,31.5575,31.2125,31.235,112241600,AAPL
2015-07-02,31.61,31.61,31.6725,31.4425,31.6075,108844000,AAPL
2015-07-01,31.65,31.65,31.735,31.4975,31.725,120955200,AAPL
2015-06-30,31.3575,31.3575,31.53,31.215,31.3925,177482800,AAPL
2015-06-29,31.1325,31.1325,31.6175,31.12,31.365,196645600,AAPL
2015-06-26,31.6875,31.6875,31.9975,31.6275,31.9175,176267200,AAPL
2015-06-25,31.875,31.875,32.3,31.875,32.215,127752400,AAPL
2015-06-24,32.0275,32.0275,32.45,31.78,31.8025,221123600,AAPL
2015-06-23,31.7575,31.7575,31.9025,31.72,31.87,121075600,AAPL
2015-06-22,31.9025,31.9025,32.015,31.77,31.8725,136157200,AAPL
2015-06-19,31.65,31.65,31.955,31.6,31.9275,218867600,AAPL
2015-06-18,31.97,31.97,32.0775,31.805,31.8075,141628800,AAPL
2015-06-17,31.825,31.825,31.97,31.685,31.93,131672400,AAPL
2015-06-16,31.9,31.9,31.9625,31.5925,31.7575,125976400,AAPL
2015-06-15,31.73,31.73,31.81,31.4275,31.525,175955600,AAPL
2015-06-12,31.7925,31.7925,32.0825,31.7775,32.0475,147544800,AAPL
2015-06-11,32.1475,32.1475,32.545,32.12,32.295,141563600,AAPL
2015-06-10,32.22,32.22,32.335,31.9625,31.98,156349200,AAPL
2015-06-09,31.855,31.855,32.02,31.405,31.675,224301600,AAPL
2015-06-08,31.95,31.95,32.3025,31.7075,32.225,210699200,AAPL
2015-06-05,32.1625,32.1625,32.4225,32.09,32.375,142507200,AAPL
2015-06-04,32.34,32.34,32.645,32.2275,32.395,153800400,AAPL
2015-06-03,32.53,32.53,32.735,32.475,32.665,123934000,AAPL
2015-06-02,32.49,32.49,32.665,32.33,32.465,134670400,AAPL
2015-06-01,32.635,32.635,32.8475,32.5125,32.57,128451200,AAPL
2015-05-29,32.57,32.57,32.8625,32.475,32.8075,203538000,AAPL
2015-05-28,32.945,32.945,32.9875,32.775,32.965,122933200,AAPL
2015-05-27,33.01,33.01,33.065,32.5125,32.585,183332800,AAPL
2015-05-26,32.405,32.405,33.2275,32.28,33.15,282790400,AAPL
2015-05-22,33.135,33.135,33.2425,32.85,32.9,182384000,AAPL
2015-05-21,32.8475,32.8475,32.9075,32.4575,32.5175,158921600,AAPL
2015-05-20,32.515,32.515,32.745,32.335,32.5,145819600,AAPL
2015-05-19,32.5175,32.5175,32.72,32.41,32.6725,178532800,AAPL
2015-05-18,32.5475,32.5475,32.68,32.09,32.095,203531600,AAPL
2015-05-15,32.1925,32.1925,32.3725,32.0525,32.2675,152832000,AAPL
2015-05-14,32.2375,32.2375,32.2375,31.79,31.8525,180814000,AAPL
2015-05-13,31.5025,31.5025,31.7975,31.4675,31.5375,138776800,AAPL
2015-05-12,31.4675,31.4675,31.72,31.205,31.4,192640000,AAPL
2015-05-11,31.58,31.58,31.89,31.4075,31.8475,168143200,AAPL
2015-05-08,31.905,31.905,31.905,31.5275,31.67,222201600,AAPL
2015-05-07,31.315,31.315,31.52,31.005,31.1925,175763600,AAPL
2015-05-06,31.2525,31.2525,31.6875,30.84,31.64,288564000,AAPL
2015-05-05,31.45,31.45,32.1125,31.445,32.0375,197085600,AAPL
2015-05-04,32.175,32.175,32.6425,32.065,32.375,203953200,AAPL
2015-05-01,32.2375,32.2375,32.5325,31.325,31.525,234050400,AAPL
2015-04-30,31.2875,31.2875,32.16,31.145,32.16,332781600,AAPL
2015-04-29,32.16,32.16,32.8975,32.075,32.54,253544400,AAPL
2015-04-28,32.64,32.64,33.635,32.3925,33.615,475696000,AAPL
2015-04-27,33.1625,33.1625,33.2825,32.7875,33.0775,387816800,AAPL
2015-04-24,32.57,32.57,32.6575,32.3075,32.6225,178103600,AAPL
2015-04-23,32.4175,32.4175,32.605,32.035,32.075,183083600,AAPL
2015-04-22,32.155,32.155,32.2175,31.58,31.7475,150618000,AAPL
2015-04-21,31.7275,31.7275,32.05,31.6675,32.025,129740400,AAPL
2015-04-20,31.9,31.9,32.03,31.2925,31.3925,188217200,AAPL
2015-04-17,31.1875,31.1875,31.535,31.115,31.3875,207828000,AAPL
2015-04-16,31.5425,31.5425,31.775,31.5275,31.57,113476000,AAPL
2015-04-15,31.695,31.695,31.7825,31.5025,31.6025,115881600,AAPL
2015-04-14,31.575,31.575,31.8225,31.4775,31.75,102098400,AAPL
2015-04-13,31.7125,31.7125,32.1425,31.6525,32.0925,145460400,AAPL
2015-04-10,31.775,31.775,31.8025,31.315,31.4875,160752000,AAPL
2015-04-09,31.64,31.64,31.645,31.165,31.4625,129936000,AAPL
2015-04-08,31.4,31.4,31.6,31.2425,31.4625,149316800,AAPL
2015-04-07,31.5025,31.5025,32.03,31.495,31.91,140049200,AAPL
2015-04-06,31.8375,31.8375,31.8775,31.0825,31.1175,148776000,AAPL
2015-04-02,31.33,31.33,31.39,31.0475,31.2575,128880400,AAPL
2015-04-01,31.0625,31.0625,31.28,30.775,31.205,162485600,AAPL
2015-03-31,31.1075,31.1075,31.6225,31.09,31.5225,168362400,AAPL
2015-03-30,31.5925,31.5925,31.6,31.0,31.0125,188398800,AAPL
2015-03-27,30.8125,30.8125,31.175,30.7275,31.1425,158184800,AAPL
2015-03-26,31.06,31.06,31.22,30.65,30.69,190291600,AAPL
2015-03-25,30.845,30.845,31.705,30.845,31.635,206620800,AAPL
2015-03-24,31.6725,31.6725,32.01,31.64,31.8075,131369200,AAPL
2015-03-23,31.8025,31.8025,31.9625,31.63,31.78,150838800,AAPL
2015-03-20,31.475,31.475,32.1,31.29,32.0625,274780400,AAPL
2015-03-19,31.875,31.875,32.3125,31.85,32.1875,183238000,AAPL
2015-03-18,32.1175,32.1175,32.29,31.5925,31.75,261083600,AAPL
2015-03-17,31.76,31.76,31.83,31.4125,31.475,204092400,AAPL
2015-03-16,31.2375,31.2375,31.2375,30.7175,30.97,143497200,AAPL
2015-03-13,30.8975,30.8975,31.35,30.645,31.1,207309200,AAPL
2015-03-12,31.1125,31.1125,31.225,30.4075,30.5775,193450800,AAPL
2015-03-11,30.56,30.56,31.1925,30.5275,31.1875,275756000,AAPL
2015-03-10,31.1275,31.1275,31.805,30.95,31.6025,275426400,AAPL
2015-03-09,31.785,31.785,32.3925,31.265,31.99,354114000,AAPL
2015-03-06,31.65,31.65,32.3425,31.565,32.1,291368400,AAPL
2015-03-05,31.6025,31.6025,32.1875,31.44,32.145,226068400,AAPL
2015-03-04,32.135,32.135,32.39,32.08,32.275,126665200,AAPL
2015-03-03,32.34,32.34,32.38,32.0225,32.24,151265200,AAPL
2015-03-02,32.2725,32.2725,32.57,32.075,32.3125,192386800,AAPL
2015-02-27,32.115,32.115,32.6425,32.06,32.5,248059200,AAPL
2015-02-26,32.605,32.605,32.7175,31.6525,32.1975,365150000,AAPL
2015-02-25,32.1975,32.1975,32.9,32.0375,32.89,298846800,AAPL
2015-02-24,33.0425,33.0425,33.4,32.7925,33.235,276912400,AAPL
2015-02-23,33.25,33.25,33.25,32.415,32.505,283896400,AAPL
2015-02-20,32.375,32.375,32.375,32.0125,32.155,195793600,AAPL
2015-02-19,32.1125,32.1125,32.2575,32.0825,32.12,149449600,AAPL
2015-02-18,32.18,32.18,32.195,31.8625,31.9075,179566800,AAPL
2015-02-17,31.9575,31.9575,32.22,31.73,31.8725,252609600,AAPL
2015-02-13,31.77,31.77,31.82,31.4125,31.82,217088800,AAPL
2015-02-12,31.615,31.615,31.87,31.3925,31.515,297898000,AAPL
2015-02-11,31.22,31.22,31.23,30.625,30.6925,294247200,AAPL
2015-02-10,30.505,30.505,30.5375,30.04,30.0425,248034000,AAPL
2015-02-09,29.93,29.93,29.96,29.6075,29.6375,155559200,AAPL
2015-02-06,29.7325,29.7325,30.0625,29.6125,30.005,174826400,AAPL
2015-02-05,29.985,29.985,30.0575,29.8125,30.005,168984800,AAPL
2015-02-04,29.89,29.89,30.1275,29.5775,29.625,280598800,AAPL
2015-02-03,29.6625,29.6625,29.7725,29.4025,29.625,207662800,AAPL
2015-02-02,29.6575,29.6575,29.7925,29.02,29.5125,250956400,AAPL
2015-01-30,29.29,29.29,30.0,29.2125,29.6,334982000,AAPL
2015-01-29,29.725,29.725,29.7975,28.89,29.08,337745600,AAPL
2015-01-28,28.8275,28.8275,29.53,28.8275,29.4075,585908400,AAPL
2015-01-27,27.285,27.285,28.12,27.2575,28.105,382274800,AAPL
2015-01-26,28.275,28.275,28.59,28.2,28.435,222460000,AAPL
2015-01-23,28.245,28.245,28.4375,27.8825,28.075,185859200,AAPL
2015-01-22,28.1,28.1,28.1175,27.43,27.565,215185600,AAPL
2015-01-21,27.3875,27.3875,27.765,27.0675,27.2375,194303600,AAPL
2015-01-20,27.18,27.18,27.2425,26.625,26.96,199599600,AAPL
2015-01-16,26.4975,26.4975,26.895,26.3,26.7575,314053200,AAPL
2015-01-15,26.705,26.705,27.515,26.665,27.5,240056000,AAPL
2015-01-14,27.45,27.45,27.6225,27.125,27.26,195826400,AAPL
2015-01-13,27.555,27.555,28.2,27.2275,27.8575,268367600,AAPL
2015-01-12,27.3125,27.3125,28.1575,27.2,28.15,198603200,AAPL
2015-01-09,28.0025,28.0025,28.3125,27.5525,28.1675,214798000,AAPL
2015-01-08,27.9725,27.9725,28.0375,27.175,27.3075,237458000,AAPL
2015-01-07,26.9375,26.9375,27.05,26.675,26.8,160423600,AAPL
2015-01-06,26.565,26.565,26.8575,26.1575,26.635,263188400,AAPL
2015-01-05,26.5625,26.5625,27.1625,26.3525,27.0725,257142000,AAPL
2015-01-02,27.3325,27.3325,27.86,26.8375,27.8475,212818400,AAPL
2014-12-31,27.595,27.595,28.2825,27.5525,28.205,165613600,AAPL
2014-12-30,28.13,28.13,28.48,28.0275,28.41,119526000,AAPL
2014-12-29,28.4775,28.4775,28.6925,28.425,28.4475,110395600,AAPL
2014-12-26,28.4975,28.4975,28.63,28.0025,28.025,134884000,AAPL
2014-12-24,28.0025,28.0025,28.1775,28.0025,28.145,57918400,AAPL
2014-12-23,28.135,28.135,28.3325,28.115,28.3075,104113600,AAPL
2014-12-22,28.235,28.235,28.3725,27.9925,28.04,180670000,AAPL
2014-12-19,27.945,27.945,28.31,27.915,28.065,353719200,AAPL
2014-12-18,28.1625,28.1625,28.1625,27.665,27.9675,236024800,AAPL
2014-12-17,27.3525,27.3525,27.46,26.705,26.78,213647200,AAPL
2014-12-16,26.6875,26.6875,27.54,26.565,26.5925,243162800,AAPL
2014-12-15,27.0575,27.0575,27.9,26.5875,27.675,268872400,AAPL
2014-12-12,27.4325,27.4325,27.9675,27.395,27.615,224112400,AAPL
2014-12-11,27.905,27.905,28.45,27.835,28.065,165606800,AAPL
2014-12-10,27.9875,27.9875,28.7125,27.885,28.6025,178261200,AAPL
2014-12-09,28.53,28.53,28.575,27.3375,27.5475,240832000,AAPL
2014-12-08,28.1,28.1,28.6625,27.905,28.525,230659600,AAPL
2014-12-05,28.75,28.75,29.02,28.66,28.9975,153275600,AAPL
2014-12-04,28.8725,28.8725,29.3,28.8225,28.9425,168178000,AAPL
2014-12-03,28.9825,28.9825,29.0875,28.7775,28.9375,172253600,AAPL
2014-12-02,28.6575,28.6575,28.9375,28.1875,28.375,237395600,AAPL
2014-12-01,28.7675,28.7675,29.8125,27.8175,29.7025,335256000,AAPL
2014-11-28,29.7325,29.7325,29.85,29.5125,29.8175,99257600,AAPL
2014-11-26,29.75,29.75,29.775,29.4575,29.485,163073200,AAPL
2014-11-25,29.4,29.4,29.9375,29.3625,29.7675,275361600,AAPL
2014-11-24,29.6575,29.6575,29.6925,29.155,29.2125,189803200,AAPL
2014-11-21,29.1175,29.1175,29.3925,29.0075,29.3775,228717200,AAPL
2014-11-20,29.0775,29.0775,29.215,28.7125,28.7275,173582000,AAPL
2014-11-19,28.6675,28.6675,28.935,28.45,28.86,167476800,AAPL
2014-11-18,28.8675,28.8675,28.9225,28.4725,28.485,176896000,AAPL
2014-11-17,28.4975,28.4975,29.32,28.325,28.5675,186986800,AAPL
2014-11-14,28.545,28.545,28.5475,27.8025,28.2875,176254400,AAPL
2014-11-13,28.205,28.205,28.3625,27.9,27.95,238091600,AAPL
2014-11-12,27.8125,27.8125,27.8575,27.3425,27.345,187769600,AAPL
2014-11-11,27.425,27.425,27.4375,27.1,27.175,109769200,AAPL
2014-11-10,27.2075,27.2075,27.3325,27.1675,27.255,108782000,AAPL
2014-11-07,27.2525,27.2525,27.33,27.1375,27.1875,134766000,AAPL
2014-11-06,27.175,27.175,27.1975,26.95,27.15,139874000,AAPL
2014-11-05,27.215,27.215,27.325,27.0325,27.275,149743600,AAPL
2014-11-04,27.15,27.15,27.3725,26.93,27.34,166297600,AAPL
2014-11-03,27.35,27.35,27.575,27.0025,27.055,209130400,AAPL
2014-10-31,27.0,27.0,27.01,26.8025,27.0025,178557200,AAPL
2014-10-30,26.745,26.745,26.8375,26.475,26.74,162619200,AAPL
2014-10-29,26.835,26.835,26.8425,26.59,26.6625,210751600,AAPL
2014-10-28,26.685,26.685,26.685,26.3375,26.35,192243600,AAPL
2014-10-27,26.2775,26.2775,26.37,26.175,26.2125,136750800,AAPL
2014-10-24,26.305,26.305,26.3725,26.1325,26.295,188215600,AAPL
2014-10-23,26.2075,26.2075,26.2625,25.9075,26.02,284298800,AAPL
2014-10-22,25.7475,25.7475,26.0275,25.65,25.71,273052400,AAPL
2014-10-21,25.6175,25.6175,25.755,25.3175,25.755,378495600,AAPL
2014-10-20,24.94,24.94,24.99,24.555,24.58,310069200,AAPL
2014-10-17,24.4175,24.4175,24.75,24.2025,24.375,272718800,AAPL
2014-10-16,24.065,24.065,24.43,23.8525,23.8875,288618000,AAPL
2014-10-15,24.385,24.385,24.7875,23.795,24.4925,403734400,AAPL
2014-10-14,24.6875,24.6875,25.13,24.6425,25.0975,254754400,AAPL
2014-10-13,24.9525,24.9525,25.445,24.9525,25.3325,214333600,AAPL
2014-10-10,25.1825,25.1825,25.5075,25.075,25.1725,265326400,AAPL
2014-10-09,25.255,25.255,25.595,25.1525,25.385,309506000,AAPL
2014-10-08,25.2,25.2,25.2775,24.5775,24.69,229618800,AAPL
2014-10-07,24.6875,24.6875,25.03,24.6825,24.8575,168376800,AAPL
2014-10-06,24.905,24.905,25.1625,24.855,24.9875,148204800,AAPL
2014-10-03,24.905,24.905,25.0525,24.76,24.86,173878400,AAPL
2014-10-02,24.975,24.975,25.055,24.51,24.8175,191031200,AAPL
2014-10-01,24.795,24.795,25.1725,24.675,25.1475,205965200,AAPL
2014-09-30,25.1875,25.1875,25.385,25.1325,25.2025,221056400,AAPL
2014-09-29,25.0275,25.0275,25.11,24.6575,24.6625,199065200,AAPL
2014-09-26,25.1875,25.1875,25.1875,24.6,24.6325,249482000,AAPL
2014-09-25,24.4675,24.4675,25.1775,24.43,25.1275,400368000,AAPL
2014-09-24,25.4375,25.4375,25.7125,25.3,25.54,240687200,AAPL
2014-09-23,25.66,25.66,25.735,25.135,25.15,253608800,AAPL
2014-09-22,25.265,25.265,25.535,25.145,25.45,211153600,AAPL
2014-09-19,25.24,25.24,25.5875,25.125,25.5725,283609600,AAPL
2014-09-18,25.4475,25.4475,25.5875,25.39,25.4825,149197600,AAPL
2014-09-17,25.395,25.395,25.45,25.1475,25.3175,243706000,AAPL
2014-09-16,25.215,25.215,25.315,24.7225,24.95,267632400,AAPL
2014-09-15,25.4075,25.4075,25.7625,25.36,25.7025,245266000,AAPL
2014-09-12,25.415,25.415,25.5475,25.27,25.3025,250504400,AAPL
2014-09-11,25.3575,25.3575,25.36,24.905,25.1025,249412400,AAPL
2014-09-10,25.25,25.25,25.2775,24.44,24.5025,403478400,AAPL
2014-09-09,24.4975,24.4975,25.77,24.035,24.77,759385200,AAPL
2014-09-08,24.59,24.59,24.8275,24.5125,24.825,185426800,AAPL
2014-09-05,24.7425,24.7425,24.8475,24.5775,24.7,233828000,AAPL
2014-09-04,24.53,24.53,25.0225,24.4475,24.7125,342872000,AAPL
2014-09-03,24.735,24.735,25.8,24.645,25.775,501684000,AAPL
2014-09-02,25.825,25.825,25.935,25.68,25.765,214256000,AAPL
2014-08-29,25.625,25.625,25.725,25.55,25.715,178380000,AAPL
2014-08-28,25.5625,25.5625,25.695,25.39,25.3975,273840000,AAPL
2014-08-27,25.5325,25.5325,25.6425,25.175,25.255,209476000,AAPL
2014-08-26,25.2225,25.2225,25.375,25.215,25.355,132608000,AAPL
2014-08-25,25.385,25.385,25.5425,25.32,25.4475,161080000,AAPL
2014-08-22,25.33,25.33,25.3675,25.0475,25.0725,176736000,AAPL
2014-08-21,25.145,25.145,25.235,25.0275,25.1425,133912000,AAPL
2014-08-20,25.1425,25.1425,25.2725,24.9875,25.11,210796000,AAPL
2014-08-19,25.1325,25.1325,25.17,24.83,24.8525,277596000,AAPL
2014-08-18,24.79,24.79,24.8425,24.495,24.6225,190288000,AAPL
2014-08-15,24.495,24.495,24.5475,24.215,24.475,195804000,AAPL
2014-08-14,24.375,24.375,24.3925,24.2,24.3325,112464000,AAPL
2014-08-13,24.31,24.31,24.31,24.01,24.0375,127664000,AAPL
2014-08-12,23.9925,23.9925,24.22,23.9025,24.01,135180000,AAPL
2014-08-11,23.9975,23.9975,24.02,23.71,23.8175,146340000,AAPL
2014-08-08,23.685,23.685,23.705,23.32,23.565,167460000,AAPL
2014-08-07,23.62,23.62,23.9875,23.525,23.7325,186844000,AAPL
2014-08-06,23.74,23.74,23.87,23.6775,23.6875,154232000,AAPL
2014-08-05,23.78,23.78,23.92,23.59,23.84,223732000,AAPL
2014-08-04,23.8975,23.8975,24.145,23.7925,24.0925,159832000,AAPL
2014-08-01,24.0325,24.0325,24.155,23.7025,23.725,194044000,AAPL
2014-07-31,23.9,23.9,24.3625,23.8325,24.29,227372000,AAPL
2014-07-30,24.5375,24.5375,24.675,24.4175,24.61,132040000,AAPL
2014-07-29,24.595,24.595,24.86,24.5625,24.8325,172572000,AAPL
2014-07-28,24.755,24.755,24.81,24.3875,24.455,221272000,AAPL
2014-07-25,24.4175,24.4175,24.46,24.16,24.2125,173876000,AAPL
2014-07-24,24.2575,24.2575,24.33,24.105,24.26,182916000,AAPL
2014-07-23,24.2975,24.2975,24.47,23.7925,23.855,371672000,AAPL
2014-07-22,23.68,23.68,23.7225,23.53,23.67,220788000,AAPL
2014-07-21,23.485,23.485,23.75,23.43,23.7475,156316000,AAPL
2014-07-18,23.6075,23.6075,23.685,23.255,23.405,199952000,AAPL
2014-07-17,23.2725,23.2725,23.82,23.1425,23.7575,229192000,AAPL
2014-07-16,23.695,23.695,24.275,23.685,24.2425,213585200,AAPL
2014-07-15,23.83,23.83,24.2125,23.7575,24.2,181911600,AAPL
2014-07-14,24.1125,24.1125,24.2225,23.9125,23.965,171240000,AAPL
2014-07-11,23.805,23.805,23.9725,23.715,23.84,136072000,AAPL
2014-07-10,23.76,23.76,23.8875,23.38,23.44,158744000,AAPL
2014-07-09,23.8475,23.8475,23.9875,23.69,23.86,145744000,AAPL
2014-07-08,23.8375,23.8375,24.2,23.48,24.0675,260888000,AAPL
2014-07-07,23.9925,23.9925,23.9975,23.525,23.535,225872000,AAPL
2014-07-03,23.5075,23.5075,23.525,23.3,23.4175,91567200,AAPL
2014-07-02,23.37,23.37,23.515,23.2725,23.4675,113860000,AAPL
2014-07-01,23.38,23.38,23.5175,23.2825,23.38,152892000,AAPL
2014-06-30,23.2325,23.2325,23.4325,23.0225,23.025,197929200,AAPL
2014-06-27,22.995,22.995,23.0,22.6925,22.705,256116000,AAPL
2014-06-26,22.725,22.725,22.7625,22.45,22.5925,130516000,AAPL
2014-06-25,22.59,22.59,22.675,22.4125,22.5525,147476000,AAPL
2014-06-24,22.57,22.57,22.935,22.5475,22.6875,156144000,AAPL
2014-06-23,22.7075,22.7075,22.905,22.65,22.83,174776000,AAPL
2014-06-20,22.7275,22.7275,23.1375,22.725,22.9625,403592000,AAPL
2014-06-19,22.965,22.965,23.075,22.835,23.0725,142112000,AAPL
2014-06-18,23.045,23.045,23.0725,22.8375,23.0675,134056000,AAPL
2014-06-17,23.02,23.02,23.175,22.95,23.0775,118904000,AAPL
2014-06-16,23.05,23.05,23.1875,22.8625,22.8775,142244000,AAPL
2014-06-13,22.82,22.82,23.11,22.72,23.05,218100000,AAPL
2014-06-12,23.0725,23.0725,23.53,22.975,23.51,218996000,AAPL
2014-06-11,23.465,23.465,23.69,23.3675,23.5325,182724000,AAPL
2014-06-10,23.5625,23.5625,23.7625,23.3925,23.6825,251108000,AAPL
2014-06-09,23.425,23.425,23.47,22.9375,23.175,301660000,AAPL
2014-06-06,23.05607,23.05607,23.25929,23.01679,23.21071,349938400,AAPL
2014-06-05,23.11964,23.11964,23.19179,22.95036,23.07857,303805600,AAPL
2014-06-04,23.02929,23.02929,23.13893,22.71821,22.76571,335482000,AAPL
2014-06-03,22.76929,22.76929,22.81214,22.4375,22.445,292709200,AAPL
2014-06-02,22.45179,22.45179,22.6725,22.23214,22.64143,369350800,AAPL
2014-05-30,22.60714,22.60714,23.00607,22.46071,22.785,564020800,AAPL
2014-05-29,22.69214,22.69214,22.74536,22.42036,22.42321,376474000,AAPL
2014-05-28,22.28607,22.28607,22.49393,22.27786,22.35786,315481600,AAPL
2014-05-27,22.34393,22.34393,22.35214,21.98679,21.99571,348866000,AAPL
2014-05-23,21.93321,21.93321,21.95464,21.65964,21.6875,232209600,AAPL
2014-05-22,21.68821,21.68821,21.78036,21.575,21.66429,200760000,AAPL
2014-05-21,21.65393,21.65393,21.66786,21.50214,21.56536,196859600,AAPL
2014-05-20,21.59679,21.59679,21.65714,21.45464,21.58964,234836000,AAPL
2014-05-19,21.5925,21.5925,21.69036,21.33321,21.35179,317755200,AAPL
2014-05-16,21.33964,21.33964,21.34036,20.90714,21.0225,276256400,AAPL
2014-05-15,21.02929,21.02929,21.30714,21.00143,21.23929,230846000,AAPL
2014-05-14,21.20964,21.20964,21.33571,21.13357,21.15821,166404000,AAPL
2014-05-13,21.20571,21.20571,21.23357,21.09643,21.14286,159737200,AAPL
2014-05-12,21.1725,21.1725,21.20214,20.97857,20.98179,213208800,AAPL
2014-05-09,20.91214,20.91214,20.9375,20.72607,20.87643,291597600,AAPL
2014-05-08,20.99964,20.99964,21.22893,20.94286,21.00893,230297200,AAPL
2014-05-07,21.15464,21.15464,21.33179,20.99036,21.25893,282864400,AAPL
2014-05-06,21.22893,21.22893,21.58607,21.22893,21.49286,374564400,AAPL
2014-05-05,21.46286,21.46286,21.46429,21.07143,21.07643,287067200,AAPL
2014-05-02,21.16357,21.16357,21.22143,21.06107,21.155,191514400,AAPL
2014-05-01,21.12429,21.12429,21.24286,20.94143,21.14286,244048000,AAPL
2014-04-30,21.07464,21.07464,21.40821,21.06429,21.16571,456640800,AAPL
2014-04-29,21.15464,21.15464,21.285,21.05393,21.205,337377600,AAPL
2014-04-28,21.2175,21.2175,21.27679,20.44821,20.45714,669485600,AAPL
2014-04-25,20.42643,20.42643,20.42821,20.14143,20.16179,390275200,AAPL
2014-04-24,20.2775,20.2775,20.35714,20.02607,20.29321,759911600,AAPL
2014-04-23,18.74107,18.74107,18.96893,18.73036,18.895,394940000,AAPL
2014-04-22,18.98929,18.98929,18.99393,18.80357,18.86821,202563200,AAPL
2014-04-21,18.97036,18.97036,19.005,18.71286,18.76214,182548800,AAPL
2014-04-17,18.74786,18.74786,18.84857,18.54286,18.57143,284334400,AAPL
2014-04-16,18.53607,18.53607,18.61036,18.36214,18.50179,214765600,AAPL
2014-04-15,18.49857,18.49857,18.63,18.26179,18.58107,266490000,AAPL
2014-04-14,18.63143,18.63143,18.64857,18.47179,18.63929,205674000,AAPL
2014-04-11,18.5575,18.5575,18.6725,18.46929,18.53571,271717600,AAPL
